"ACTIONEVENTID","BATTLE","FIELD","DESC","TARGETTYPE","PARAMETERTYPE","TARGETNAME","ATTR","VAL","P","SPREAD","DCT","ANIMATIONID","ANIMATIONMOVETYPE"
"E02068","TRUE","TRUE","状態異常付与","ONE","ADD_CONDITION","CE0410","","0","0.925","0.05","","",""
"E02069","TRUE","TRUE","状態異常付与","ONE","ADD_CONDITION","CE0411","","0","0.925","0.05","","",""
"E02070","TRUE","TRUE","状態異常付与","ONE","ADD_CONDITION","CE0412","","0","0.925","0.05","","",""
"E02071","TRUE","TRUE","状態異常付与","ONE","ADD_CONDITION","CE0413","","0","0.925","0.05","","",""
"E02072","TRUE","TRUE","状態異常付与","ONE","ADD_CONDITION","CE0414","","0","0.925","0.05","","",""
"E02073","TRUE","TRUE","状態異常付与","ONE","ADD_CONDITION","CE0415","","0","0.925","0.05","","",""
"E02074","TRUE","TRUE","状態異常付与","ONE","ADD_CONDITION","CE0416","","0","0.925","0.05","","",""
"E02075","TRUE","TRUE","状態異常付与","ONE","ADD_CONDITION","CE0417","","0","0.925","0.05","","",""
"E02076","TRUE","TRUE","状態異常付与","ONE","ADD_CONDITION","CE0418","","0","0.925","0.05","","",""
"E02077","TRUE","TRUE","状態異常付与","ONE","ADD_CONDITION","CE0419","","0","0.925","0.05","","",""
"E02078","TRUE","TRUE","状態異常付与","ONE","ADD_CONDITION","CE0420","","0","0.925","0.05","","",""
"E02079","TRUE","TRUE","状態異常付与","ONE","ADD_CONDITION","CE0421","","0","0.925","0.05","","",""
"E02080","TRUE","TRUE","状態異常付与","ONE","ADD_CONDITION","CE0422","","0","0.925","0.05","","",""
"E02081","TRUE","TRUE","状態異常付与","ONE","ADD_CONDITION","CE0423","","0","0.925","0.05","","",""
"E02082","TRUE","TRUE","状態異常付与","ONE","ADD_CONDITION","CE0424","","0","0.925","0.05","","",""
"E02083","TRUE","TRUE","状態異常付与","ONE","ADD_CONDITION","CE0425","","0","0.925","0.05","","",""
"E02084","TRUE","TRUE","状態異常付与","ONE","ADD_CONDITION","CE0426","","0","0.925","0.05","","",""
"E02085","TRUE","TRUE","状態異常付与","ONE","ADD_CONDITION","CE0427","","0","0.925","0.05","","",""
"E02086","TRUE","TRUE","状態異常付与","ONE","ADD_CONDITION","CE0428","","0","0.925","0.05","","",""
"E02087","TRUE","TRUE","状態異常付与","ONE","ADD_CONDITION","CE0429","","0","0.925","0.05","","",""
"E02088","TRUE","TRUE","状態異常付与","ONE","ADD_CONDITION","CE0430","","0","0.925","0.05","","",""
"E02089","TRUE","TRUE","状態異常付与","ONE","ADD_CONDITION","CE0431","","0","0.925","0.05","","",""
"E02090","TRUE","TRUE","状態異常付与","ONE","ADD_CONDITION","CE0432","","0","0.925","0.05","","",""
"E02091","TRUE","TRUE","状態異常付与","ONE","ADD_CONDITION","CE0433","","0","0.925","0.05","","",""
"E02092","TRUE","TRUE","状態異常付与","ONE","ADD_CONDITION","CE0434","","0","0.925","0.05","","",""
"E02093","TRUE","TRUE","状態異常付与","ONE","ADD_CONDITION","CE0435","","0","0.925","0.05","","",""
"E02094","TRUE","TRUE","状態異常付与","ONE","ADD_CONDITION","CE0436","","0","0.925","0.05","","",""
"E02095","TRUE","TRUE","状態異常付与","ONE","ADD_CONDITION","CE0437","","0","0.925","0.05","","",""
"E02096","TRUE","TRUE","状態異常付与","ONE","ADD_CONDITION","CE0438","","0","0.925","0.05","","",""
"E02097","TRUE","TRUE","状態異常付与","ONE","ADD_CONDITION","CE0439","","0","0.925","0.05","","",""
"E02098","TRUE","TRUE","状態異常付与","ONE","ADD_CONDITION","CE0440","","0","0.925","0.05","","",""
"E02099","TRUE","TRUE","状態異常付与","ONE","ADD_CONDITION","CE0441","","0","0.925","0.05","","",""
"E02100","TRUE","TRUE","状態異常付与","ONE","ADD_CONDITION","CE0442","","0","0.925","0.05","","",""
"E02101","TRUE","TRUE","状態異常付与","ONE","ADD_CONDITION","CE0443","","0","0.925","0.05","","",""
"E02102","TRUE","TRUE","状態異常付与","ONE","ADD_CONDITION","CE0444","","0","0.925","0.05","","",""
"E02103","TRUE","TRUE","状態異常付与","ONE","ADD_CONDITION","CE0445","","0","0.925","0.05","","",""
"E02104","TRUE","TRUE","状態異常付与","ONE","ADD_CONDITION","CE0446","","0","0.925","0.05","","",""
"E02105","TRUE","TRUE","状態異常付与","ONE","ADD_CONDITION","CE0447","","0","0.925","0.05","","",""
"E02106","TRUE","TRUE","状態異常付与","ONE","ADD_CONDITION","CE0448","","0","0.925","0.05","","",""
"E02107","TRUE","TRUE","状態異常付与","ONE","ADD_CONDITION","CE0449","","0","0.925","0.05","","",""
"E02108","TRUE","TRUE","状態異常付与","ONE","ADD_CONDITION","CE0450","","0","0.925","0.05","","",""
"E02109","TRUE","TRUE","状態異常付与","ONE","ADD_CONDITION","CE0451","","0","0.925","0.05","","",""
"E02110","TRUE","TRUE","状態異常付与","ONE","ADD_CONDITION","CE0452","","0","0.925","0.05","","",""
"E02111","TRUE","TRUE","状態異常付与","ONE","ADD_CONDITION","CE0453","","0","0.925","0.05","","",""
"E02112","TRUE","TRUE","状態異常付与","ONE","ADD_CONDITION","CE0454","","0","0.925","0.05","","",""
"E02113","TRUE","TRUE","状態異常付与","ONE","ADD_CONDITION","CE0455","","0","0.925","0.05","","",""
"E02114","TRUE","TRUE","状態異常付与","ONE","ADD_CONDITION","CE0456","","0","0.925","0.05","","",""
"E02115","TRUE","TRUE","状態異常付与","ONE","ADD_CONDITION","CE0457","","0","0.925","0.05","","",""
"E02116","TRUE","TRUE","状態異常付与","ONE","ADD_CONDITION","CE0458","","0","0.925","0.05","","",""
"E02117","TRUE","TRUE","状態異常付与","ONE","ADD_CONDITION","CE0459","","0","0.925","0.05","","",""
"E02118","TRUE","TRUE","状態異常付与","ONE","ADD_CONDITION","CE0460","","0","0.925","0.05","","",""
"E02119","TRUE","TRUE","状態異常付与","ONE","ADD_CONDITION","CE0461","","0","0.925","0.05","","",""
"E02120","TRUE","TRUE","状態異常付与","ONE","ADD_CONDITION","CE0462","","0","0.925","0.05","","",""
"E02121","TRUE","TRUE","状態異常付与","ONE","ADD_CONDITION","CE0463","","0","0.925","0.05","","",""
"E02122","TRUE","TRUE","状態異常付与","ONE","ADD_CONDITION","CE0464","","0","0.925","0.05","","",""
"E02123","TRUE","TRUE","状態異常付与","ONE","ADD_CONDITION","CE0465","","0","0.925","0.05","","",""
"E02124","TRUE","TRUE","状態異常付与","ONE","ADD_CONDITION","CE0466","","0","0.925","0.05","","",""
"E02125","TRUE","TRUE","状態異常付与","ONE","ADD_CONDITION","CE0467","","0","0.925","0.05","","",""
"E02126","TRUE","TRUE","状態異常付与","ONE","ADD_CONDITION","CE0468","","0","0.925","0.05","","",""
"E02127","TRUE","TRUE","状態異常付与","ONE","ADD_CONDITION","CE0469","","0","0.925","0.05","","",""
"E02128","TRUE","TRUE","状態異常付与","ONE","ADD_CONDITION","CE0470","","0","0.925","0.05","","",""
"E02129","TRUE","TRUE","状態異常付与","ONE","ADD_CONDITION","CE0471","","0","0.925","0.05","","",""
"E02130","TRUE","TRUE","状態異常付与","ONE","ADD_CONDITION","CE0472","","0","0.925","0.05","","",""
"E02131","TRUE","TRUE","状態異常付与","ONE","ADD_CONDITION","CE0473","","0","0.925","0.05","","",""
"E02132","TRUE","TRUE","状態異常付与","ONE","ADD_CONDITION","CE0474","","0","0.925","0.05","","",""
"E02133","TRUE","TRUE","状態異常付与","ONE","ADD_CONDITION","CE0475","","0","0.925","0.05","","",""
"E02134","TRUE","TRUE","状態異常付与","ONE","ADD_CONDITION","CE0476","","0","0.925","0.05","","",""
"E02135","TRUE","TRUE","状態異常付与","ONE","ADD_CONDITION","CE0477","","0","0.925","0.05","","",""
"E02136","TRUE","TRUE","状態異常付与","ONE","ADD_CONDITION","CE0478","","0","0.925","0.05","","",""
"E02137","TRUE","TRUE","状態異常付与","ONE","ADD_CONDITION","CE0479","","0","0.925","0.05","","",""
"E02138","TRUE","TRUE","状態異常付与","ONE","ADD_CONDITION","CE0480","","0","0.925","0.05","","",""
"E02139","TRUE","TRUE","状態異常付与","ONE","ADD_CONDITION","CE0481","","0","0.925","0.05","","",""
"E02140","TRUE","TRUE","状態異常付与","ONE","ADD_CONDITION","CE0482","","0","0.925","0.05","","",""
"E02141","TRUE","TRUE","状態異常付与","ONE","ADD_CONDITION","CE0483","","0","0.925","0.05","","",""
"E02142","TRUE","TRUE","状態異常付与","ONE","ADD_CONDITION","CE0484","","0","0.925","0.05","","",""
"E02143","TRUE","TRUE","状態異常付与","ONE","ADD_CONDITION","CE0485","","0","0.925","0.05","","",""
"E02144","TRUE","TRUE","状態異常付与","ONE","ADD_CONDITION","CE0486","","0","0.925","0.05","","",""
"E02145","TRUE","TRUE","状態異常付与","ONE","ADD_CONDITION","CE0487","","0","0.925","0.05","","",""
"E02146","TRUE","TRUE","状態異常付与","ONE","ADD_CONDITION","CE0488","","0","0.925","0.05","","",""
"E02147","TRUE","TRUE","状態異常付与","ONE","ADD_CONDITION","CE0489","","0","0.925","0.05","","",""
"E02148","TRUE","TRUE","状態異常付与","ONE","ADD_CONDITION","CE0490","","0","0.925","0.05","","",""
"E02149","TRUE","TRUE","状態異常付与","ONE","ADD_CONDITION","CE0491","","0","0.925","0.05","","",""
"E02150","TRUE","TRUE","状態異常付与","ONE","ADD_CONDITION","CE0492","","0","0.925","0.05","","",""
"E02151","TRUE","TRUE","状態異常付与","ONE","ADD_CONDITION","CE0493","","0","0.925","0.05","","",""
"E02152","TRUE","TRUE","状態異常付与","ONE","ADD_CONDITION","CE0494","","0","0.925","0.05","","",""
"E02153","TRUE","TRUE","状態異常付与","ONE","ADD_CONDITION","CE0495","","0","0.925","0.05","","",""
"E02154","TRUE","TRUE","状態異常付与","ONE","ADD_CONDITION","CE0496","","0","0.925","0.05","","",""
"E02155","TRUE","TRUE","状態異常付与","ONE","ADD_CONDITION","CE0497","","0","0.925","0.05","","",""
"E02156","TRUE","TRUE","状態異常付与","ONE","ADD_CONDITION","CE0498","","0","0.925","0.05","","",""
"E02157","TRUE","TRUE","状態異常付与","ONE","ADD_CONDITION","CE0499","","0","0.925","0.05","","",""
"E02158","TRUE","TRUE","状態異常付与","ONE","ADD_CONDITION","CE0500","","0","0.925","0.05","","",""
"E02159","TRUE","TRUE","状態異常付与","ONE","ADD_CONDITION","CE0501","","0","0.925","0.05","","",""
"E02160","TRUE","TRUE","状態異常付与","ONE","ADD_CONDITION","CE0502","","0","0.925","0.05","","",""
"E02161","TRUE","TRUE","状態異常付与","ONE","ADD_CONDITION","CE0503","","0","0.925","0.05","","",""
"E02162","TRUE","TRUE","状態異常付与","ONE","ADD_CONDITION","CE0504","","0","0.925","0.05","","",""
"E02163","TRUE","TRUE","状態異常付与","ONE","ADD_CONDITION","CE0505","","0","0.925","0.05","","",""
"E02164","TRUE","TRUE","状態異常付与","ONE","ADD_CONDITION","CE0506","","0","0.925","0.05","","",""
"E02165","TRUE","TRUE","状態異常付与","ONE","ADD_CONDITION","CE0507","","0","0.925","0.05","","",""
"E02166","TRUE","TRUE","状態異常付与","ONE","ADD_CONDITION","CE0508","","0","0.925","0.05","","",""
"E02167","TRUE","TRUE","状態異常付与","ONE","ADD_CONDITION","CE0509","","0","0.925","0.05","","",""
"E02168","TRUE","TRUE","状態異常付与","ONE","ADD_CONDITION","CE0510","","0","0.925","0.05","","",""
"E02169","TRUE","TRUE","状態異常付与","ONE","ADD_CONDITION","CE0511","","0","0.925","0.05","","",""
"E02170","TRUE","TRUE","状態異常付与","ONE","ADD_CONDITION","CE0512","","0","0.925","0.05","","",""
"E02171","TRUE","TRUE","状態異常付与","ONE","ADD_CONDITION","CE0513","","0","0.925","0.05","","",""
"E02172","TRUE","TRUE","状態異常付与","ONE","ADD_CONDITION","CE0514","","0","0.925","0.05","","",""
"E02173","TRUE","TRUE","状態異常付与","ONE","ADD_CONDITION","CE0515","","0","0.925","0.05","","",""
"E02174","TRUE","TRUE","状態異常付与","ONE","ADD_CONDITION","CE0516","","0","0.925","0.05","","",""
"E02175","TRUE","TRUE","状態異常付与","ONE","ADD_CONDITION","CE0517","","0","0.925","0.05","","",""
"E02176","TRUE","TRUE","状態異常付与","ONE","ADD_CONDITION","CE0518","","0","0.925","0.05","","",""
"E02177","TRUE","TRUE","状態異常付与","ONE","ADD_CONDITION","CE0519","","0","0.925","0.05","","",""
"E02178","TRUE","TRUE","状態異常付与","ONE","ADD_CONDITION","CE0520","","0","0.925","0.05","","",""
"E02179","TRUE","TRUE","状態異常付与","ONE","ADD_CONDITION","CE0521","","0","0.925","0.05","","",""
"E02180","TRUE","TRUE","状態異常付与","ONE","ADD_CONDITION","CE0522","","0","0.925","0.05","","",""
"E02181","TRUE","TRUE","状態異常付与","ONE","ADD_CONDITION","CE0523","","0","0.925","0.05","","",""
"E02182","TRUE","TRUE","状態異常付与","ONE","ADD_CONDITION","CE0524","","0","0.925","0.05","","",""
"E02183","TRUE","TRUE","状態異常付与","ONE","ADD_CONDITION","CE0525","","0","0.925","0.05","","",""
"E02184","TRUE","TRUE","状態異常付与","ONE","ADD_CONDITION","CE0526","","0","0.925","0.05","","",""
"E02185","TRUE","TRUE","状態異常付与","ONE","ADD_CONDITION","CE0527","","0","0.925","0.05","","",""
"E02186","TRUE","TRUE","状態異常付与","ONE","ADD_CONDITION","CE0528","","0","0.925","0.05","","",""
"E02187","TRUE","TRUE","状態異常付与","ONE","ADD_CONDITION","CE0529","","0","0.925","0.05","","",""
"E02188","TRUE","TRUE","状態異常付与","ONE","ADD_CONDITION","CE0530","","0","0.925","0.05","","",""
"E02189","TRUE","TRUE","状態異常付与","ONE","ADD_CONDITION","CE0531","","0","0.925","0.05","","",""
"E02190","TRUE","TRUE","状態異常付与","ONE","ADD_CONDITION","CE0532","","0","0.925","0.05","","",""
"E02191","TRUE","TRUE","状態異常付与","ONE","ADD_CONDITION","CE0533","","0","0.925","0.05","","",""
"E02192","TRUE","TRUE","状態異常付与","ONE","ADD_CONDITION","CE0534","","0","0.925","0.05","","",""
"E02193","TRUE","TRUE","状態異常付与","ONE","ADD_CONDITION","CE0535","","0","0.925","0.05","","",""
"E02194","TRUE","TRUE","状態異常付与","ONE","ADD_CONDITION","CE0536","","0","0.925","0.05","","",""
"E02195","TRUE","TRUE","状態異常付与","ONE","ADD_CONDITION","CE0537","","0","0.925","0.05","","",""
"E02196","TRUE","TRUE","状態異常付与","ONE","ADD_CONDITION","CE0538","","0","0.925","0.05","","",""
"E02197","TRUE","TRUE","状態異常付与","ONE","ADD_CONDITION","CE0539","","0","0.925","0.05","","",""
"E02198","TRUE","TRUE","状態異常付与","ONE","ADD_CONDITION","CE0540","","0","0.925","0.05","","",""
"E02199","TRUE","TRUE","状態異常付与","ONE","ADD_CONDITION","CE0541","","0","0.925","0.05","","",""
"E02200","TRUE","TRUE","状態異常付与","ONE","ADD_CONDITION","CE0542","","0","0.925","0.05","","",""
"E02201","TRUE","TRUE","状態異常付与","ONE","ADD_CONDITION","CE0543","","0","0.925","0.05","","",""
"E02202","TRUE","TRUE","状態異常付与","ONE","ADD_CONDITION","CE0544","","0","0.925","0.05","","",""
"E02203","TRUE","TRUE","状態異常付与","ONE","ADD_CONDITION","CE0545","","0","0.925","0.05","","",""
"E02204","TRUE","TRUE","状態異常付与","ONE","ADD_CONDITION","CE0546","","0","0.925","0.05","","",""
"E02205","TRUE","TRUE","状態異常付与","ONE","ADD_CONDITION","CE0547","","0","0.925","0.05","","",""
"E02206","TRUE","TRUE","状態異常付与","ONE","ADD_CONDITION","CE0548","","0","0.925","0.05","","",""
"E02207","TRUE","TRUE","状態異常付与","ONE","ADD_CONDITION","CE0549","","0","0.925","0.05","","",""
"E02208","TRUE","TRUE","状態異常付与","ONE","ADD_CONDITION","CE0550","","0","0.925","0.05","","",""
"E02209","TRUE","TRUE","状態異常付与","ONE","ADD_CONDITION","CE0551","","0","0.925","0.05","","",""
"E02210","TRUE","TRUE","状態異常付与","ONE","ADD_CONDITION","CE0552","","0","0.925","0.05","","",""
"E02211","TRUE","TRUE","状態異常付与","ONE","ADD_CONDITION","CE0553","","0","0.925","0.05","","",""
"E02212","TRUE","TRUE","状態異常付与","ONE","ADD_CONDITION","CE0554","","0","0.925","0.05","","",""
"E02213","TRUE","TRUE","状態異常付与","ONE","ADD_CONDITION","CE0555","","0","0.925","0.05","","",""
"E02214","TRUE","TRUE","状態異常付与","ONE","ADD_CONDITION","CE0556","","0","0.925","0.05","","",""
"E02215","TRUE","TRUE","状態異常付与","ONE","ADD_CONDITION","CE0557","","0","0.925","0.05","","",""
"E02216","TRUE","TRUE","状態異常付与","ONE","ADD_CONDITION","CE0558","","0","0.925","0.05","","",""
"E02217","TRUE","TRUE","状態異常付与","ONE","ADD_CONDITION","CE0559","","0","0.925","0.05","","",""
"E02218","TRUE","TRUE","状態異常付与","ONE","ADD_CONDITION","CE0560","","0","0.925","0.05","","",""
"E02219","TRUE","TRUE","状態異常付与","ONE","ADD_CONDITION","CE0561","","0","0.925","0.05","","",""
"E02220","TRUE","TRUE","状態異常付与","ONE","ADD_CONDITION","CE0562","","0","0.925","0.05","","",""
"E02221","TRUE","TRUE","状態異常付与","ONE","ADD_CONDITION","CE0563","","0","0.925","0.05","","",""
"E02222","TRUE","TRUE","状態異常付与","ONE","ADD_CONDITION","CE0564","","0","0.925","0.05","","",""
"E02223","TRUE","TRUE","状態異常付与","ONE","ADD_CONDITION","CE0565","","0","0.925","0.05","","",""
"E02224","TRUE","TRUE","状態異常付与","ONE","ADD_CONDITION","CE0566","","0","0.925","0.05","","",""
"E02225","TRUE","TRUE","状態異常付与","ONE","ADD_CONDITION","CE0567","","0","0.925","0.05","","",""
"E02226","TRUE","TRUE","状態異常付与","ONE","ADD_CONDITION","CE0568","","0","0.925","0.05","","",""
"E02227","TRUE","TRUE","状態異常付与","ONE","ADD_CONDITION","CE0569","","0","0.925","0.05","","",""
"E02228","TRUE","TRUE","状態異常付与","ONE","ADD_CONDITION","CE0570","","0","0.925","0.05","","",""
"E02229","TRUE","TRUE","状態異常付与","ONE","ADD_CONDITION","CE0571","","0","0.925","0.05","","",""
"E02230","TRUE","TRUE","状態異常付与","ONE","ADD_CONDITION","CE0572","","0","0.925","0.05","","",""
"E02231","TRUE","TRUE","状態異常付与","ONE","ADD_CONDITION","CE0573","","0","0.925","0.05","","",""
"E02232","TRUE","TRUE","状態異常付与","ONE","ADD_CONDITION","CE0574","","0","0.925","0.05","","",""
"E02233","TRUE","TRUE","状態異常付与","ONE","ADD_CONDITION","CE0575","","0","0.925","0.05","","",""
"E02234","TRUE","TRUE","状態異常付与","ONE","ADD_CONDITION","CE0576","","0","0.925","0.05","","",""
"E02235","TRUE","TRUE","状態異常付与","ONE","ADD_CONDITION","CE0577","","0","0.925","0.05","","",""
"E02236","TRUE","TRUE","状態異常付与","ONE","ADD_CONDITION","CE0578","","0","0.925","0.05","","",""
"E02237","TRUE","TRUE","状態異常付与","ONE","ADD_CONDITION","CE0579","","0","0.925","0.05","","",""
"E02238","TRUE","TRUE","状態異常付与","ONE","ADD_CONDITION","CE0580","","0","0.925","0.05","","",""
"E02239","TRUE","TRUE","状態異常付与","ONE","ADD_CONDITION","CE0581","","0","0.925","0.05","","",""
"E02240","TRUE","TRUE","状態異常付与","ONE","ADD_CONDITION","CE0582","","0","0.925","0.05","","",""
"E02241","TRUE","TRUE","状態異常付与","ONE","ADD_CONDITION","CE0583","","0","0.925","0.05","","",""
"E02242","TRUE","TRUE","状態異常付与","ONE","ADD_CONDITION","CE0584","","0","0.925","0.05","","",""
"E02243","TRUE","TRUE","状態異常付与","ONE","ADD_CONDITION","CE0585","","0","0.925","0.05","","",""
"E02244","TRUE","TRUE","状態異常付与","ONE","ADD_CONDITION","CE0586","","0","0.925","0.05","","",""
