"ITEMID","VISIBLENAME","DESC","VAL","SLOTID","WEAPONTYPE","AREA","CANSALE","CURRENTUPGRADENUM","DCSCSV","WAITTIME","SOUNDID","ATTACKCOUNT","SELECTTYPE","IFF","DEFAULTTARGETTEAM","SWITCHTEAM","SELFTARGET","TARGETING"
"A4616","魔射缶：天雷","封入された魔法を起動する。/使うとなくなる。/対象に雷属性ダメージ。","7500",,,"400","TRUE","0","POW,M_ATK","4500","SD1037","1","ONE","FALSE","ENEMY","TRUE","TRUE","TRUE"
"A4617","魔射缶：不動","封入された魔法を起動する。/使うとなくなる。/対象者の移動力が半分になるが、防御力と魔法防御力がそれぞれ2倍になる。","7500",,,"72","TRUE","0","POW,M_ATK","4500","SD1035","1","ONE","FALSE","PARTY","TRUE","TRUE","TRUE"
"A4618","魔射缶：魂の帰還","封入された魔法を起動する。/使うとなくなる。/消滅状態を回復するが、正気度が下がる。","7500",,,"140","TRUE","0","POW,M_ATK","4500","SD1014","1","ONE","FALSE","PARTY","TRUE","TRUE","TRUE"
"A4619","魔射缶：無限転生","封入された魔法を起動する。/使うとなくなる。/効果範囲内の全員の消滅と死亡を回復するが、/正気度が下がる。","7500",,,"240","TRUE","0","POW,M_ATK","4500","SD1014","1","IN_AREA","FALSE","PARTY","FALSE","TRUE","FALSE"
"A4620","魔射缶：割り込み","封入された魔法を起動する。/使うとなくなる。/効果範囲内の全員が魔法詠唱を中断する。","7500",,,"260","TRUE","0","POW,M_ATK","4500","SD1014","1","IN_AREA","FALSE","PARTY","FALSE","TRUE","FALSE"
"A4621","魔射缶：封印の方陣","封入された魔法を起動する。/使うとなくなる。/効果範囲全体を一定確率で状態異常にする。","7500",,,"333","TRUE","0","POW,M_ATK","4500","SD1014","1","IN_AREA","FALSE","PARTY","FALSE","TRUE","FALSE"
"A4622","魔射缶：血の雨","封入された魔法を起動する。/使うとなくなる。/術者の体力を消費して詠唱する。効果範囲全体にダメージ。","7500",,,"450","TRUE","0","POW,M_ATK","4500","SD1023","1","IN_AREA","FALSE","ENEMY","FALSE","TRUE","FALSE"
"A4623","魔射缶：写本","封入された魔法を起動する。/使うとなくなる。/術者の魔術書欄に空きがある場合は、/持っている魔術書のうちランダムな魔術書を複製して手に入れる。","7500",,,"0","TRUE","0","POW,M_ATK","4500","SD1040","1","ONE","TRUE","PARTY","FALSE","TRUE","FALSE"
"A4624","魔射缶：生命の雫","封入された魔法を起動する。/使うとなくなる。/範囲内の全員が回復する。","7500",,,"400","TRUE","0","POW,M_ATK","4500","SD1023","1","IN_AREA","FALSE","PARTY","FALSE","TRUE","FALSE"
"A4625","魔射缶：死神からの手紙","封入された魔法を起動する。/使うとなくなる。/効果範囲内で体力が一番低いものが即死する。","7500",,,"444","TRUE","0","POW,M_ATK","4500","SD1014","1","IN_AREA","FALSE","ENEMY","FALSE","TRUE","FALSE"
"A4626","超絶激強酒「蕎麦焼酎『破壊神』」","度数99.9999999%のとてつもない酒だ！！！！！！！！！/高確率で混乱する。/体力と精神力をわずかに回復する。まれに即死する。","1200",,,,"TRUE","0",,"60","SD1013","1","ONE","FALSE","PARTY","TRUE","TRUE","TRUE"
"A4627","発酵酒＜豆＞","一般的な酒だ。/あまりおいしくはないが、安価で手に入るので、だれもが飲んでいる。/体力と精神力をわずかに回復する。","600",,,,"TRUE","0",,"60","SD1013","1","ONE","FALSE","PARTY","TRUE","TRUE","TRUE"
"A4628","発酵酒＜麦＞","一般的な酒だ。/あまりおいしくはないが、安価で手に入るので、だれもが飲んでいる。/体力と精神力をわずかに回復する。","600",,,,"TRUE","0",,"60","SD1013","1","ONE","FALSE","PARTY","TRUE","TRUE","TRUE"
"A4629","発酵酒＜芋＞","一般的な酒だ。/あまりおいしくはないが、安価で手に入るので、だれもが飲んでいる。/体力と精神力をわずかに回復する。","600",,,,"TRUE","0",,"60","SD1013","1","ONE","FALSE","PARTY","TRUE","TRUE","TRUE"
"A4630","マムシ","蛇だ。これを武器として使うのか？正気か？","50","ARM","WT0012","35","TRUE","0",,,,,,,,,,
"A4631","ヤマカガシ","蛇だ。これを武器として使うのか？正気か？","50","ARM","WT0012","35","TRUE","0",,,,,,,,,,
"A4632","魔射缶：アイスブレス","封入された魔法を起動する。/使うとなくなる。/効果範囲内の全員に冷気属性ダメージ","7500",,,"96","TRUE","0","POW,M_ATK","4500","SD1024","1","IN_AREA","FALSE","ENEMY","FALSE","TRUE","FALSE"
"A4633","魔射缶：パラライズ","封入された魔法を起動する。/使うとなくなる。/対象が中確率で麻痺状態になる。","7500",,,"96","TRUE","0","POW,M_ATK","4500","SD1040","1","ONE","FALSE","ENEMY","TRUE","TRUE","TRUE"
"A4634","魔射缶：進捗どうですか？","封入された魔法を起動する。/使うとなくなる。/対象の精神力にダメージ。","7500",,,"72","TRUE","0","POW,M_ATK","4500","SD1033","1","ONE","FALSE","ENEMY","TRUE","TRUE","TRUE"
"A4635","魔射缶：転換","封入された魔法を起動する。/使うとなくなる。/対象のステータスと術者のステータスを入れ替える。","7500",,,"72","TRUE","0","POW,M_ATK","4500","SD1033","1","ONE","FALSE","PARTY","TRUE","TRUE","TRUE"
"A4636","魔射缶：空間扉","封入された魔法を起動する。/使うとなくなる。/上位者に介入し、指定したマップの座標に移動する。","7500",,,"0","TRUE","0","POW,M_ATK","4500","SD1032","1","ONE","FALSE","ENEMY","FALSE","TRUE","FALSE"
"A4637","魔射缶：テレポート","封入された魔法を起動する。/使うとなくなる。/フロアの出口または入り口から出たマップに移動する。/どちらに移動するかはランダム。正気度を少量失う。","7500",,,"0","TRUE","0","POW,M_ATK","4500","SD1032","1","ONE","FALSE","ENEMY","FALSE","TRUE","FALSE"
"A4638","魔射缶：マジカルアロー","封入された魔法を起動する。/使うとなくなる。/対象にダメージ。遠くまで届く。","7500",,,"555","TRUE","0","POW,M_ATK","4500","SD1040","1","ONE","FALSE","ENEMY","TRUE","TRUE","TRUE"
"A4639","魔射缶：風林火山","封入された魔法を起動する。/使うとなくなる。/術者の攻撃力、防御力、素早さを上昇する。","7500",,,"0","TRUE","0","POW,M_ATK","4500","SD1039","1","ONE","TRUE","PARTY","TRUE","TRUE","TRUE"
"A4640","魔射缶：アルケミチキン召喚","封入された魔法を起動する。/使うとなくなる。/場にアルケミチキンを召喚する。/アルケミチキンは敵対するが襲ってこない。/倒すと謎の肉が手に入る。","7500",,,"0","TRUE","0","POW,M_ATK","4500","SD1036","1","ONE","FALSE","ENEMY","FALSE","TRUE","FALSE"
"A4641","魔射缶：乙女マチルダの渾身の一撃","封入された魔法を起動する。/使うとなくなる。/対象に斬撃ダメージ。まれに即死。","7500",,,"60","TRUE","0","POW,M_ATK","4500","SD1019","1","ONE","TRUE","ENEMY","TRUE","TRUE","TRUE"
"A4642","魔射缶：GHへの訪問","封入された魔法を起動する。/使うとなくなる。/上位者のリポジトリを表示する。術者はまれに発狂する。","7500",,,"0","TRUE","0","POW,M_ATK","4500","SD1032","1","ONE","FALSE","PARTY","FALSE","TRUE","FALSE"
"A4643","魔射缶：やどかり召喚","封入された魔法を起動する。/使うとなくなる。/場にやどかりを召喚する。/とても強いが、倒すと大量の経験値とやどかりの殻が手に入る。","7500",,,"0","TRUE","0","POW,M_ATK","4500","SD1032","1","IN_AREA","FALSE","ENEMY","FALSE","TRUE","FALSE"
"A4644","魔射缶：複製","封入された魔法を起動する。/使うとなくなる。/対象者と同じ敵を追加する。/対象は正気度が１になる。/システム的な都合により味方に詠唱することはできない。","7500",,,"150","TRUE","0","POW,M_ATK","4500","SD1032","1","ONE","FALSE","ENEMY","FALSE","TRUE","TRUE"
"A4645","魔射缶：魔法の防刃チョッキ","封入された魔法を起動する。/使うとなくなる。/対象の斬撃耐性を上昇する。","7500",,,"150","TRUE","0","POW,M_ATK","4500","SD1032","1","ONE","FALSE","PARTY","TRUE","TRUE","TRUE"
"A4646","魔射缶：魔法のちゃんちゃんこ","封入された魔法を起動する。/使うとなくなる。/対象の衝撃耐性を上昇する。","7500",,,"150","TRUE","0","POW,M_ATK","4500","SD1032","1","ONE","FALSE","PARTY","TRUE","TRUE","TRUE"
"A4647","魔射缶：魔法の防弾ベスト","封入された魔法を起動する。/使うとなくなる。/対象の刺突耐性を上昇する。","7500",,,"150","TRUE","0","POW,M_ATK","4500","SD1032","1","ONE","FALSE","PARTY","TRUE","TRUE","TRUE"
"A4648","魔射缶：フォースフィールド","封入された魔法を起動する。/使うとなくなる。/味方全体の刺突体制を上昇する。","7500",,,"280","TRUE","0","POW,M_ATK","4500","SD1038","1","IN_AREA","TRUE","PARTY","TRUE","TRUE","TRUE"
"A4649","魔射缶：流星群","封入された魔法を起動する。/使うとなくなる。/敵味方全体にダメージ。","7500",,,"400","TRUE","0","POW,M_ATK","4500","SD1027","1","IN_AREA","FALSE","ENEMY","FALSE","TRUE","FALSE"
"A4650","魔射缶：それってあなたの乾燥ですよね？","封入された魔法を起動する。/使うとなくなる。/一人の湿潤を回復する。/木化している場合はダメージを受ける。","7500",,,"72","TRUE","0","POW,M_ATK","4500","SD1040","1","ONE","FALSE","PARTY","TRUE","TRUE","TRUE"
"A4651","魔射缶：蟻地獄","封入された魔法を起動する。/使うとなくなる。/対象はフィールドの中心に強制的かつ直ちに移動する。","7500",,,"450","TRUE","0","POW,M_ATK","4500","SD1015","1","ONE","FALSE","ENEMY","TRUE","TRUE","TRUE"
"A4652","魔射缶：砂嵐","封入された魔法を起動する。/使うとなくなる。/全体に地属性ダメージ。","7500",,,"450","TRUE","0","POW,M_ATK","4500","SD1015","1","IN_AREA","FALSE","ENEMY","FALSE","TRUE","FALSE"
"A4653","魔射缶：ゴールデンタッチ","封入された魔法を起動する。/使うとなくなる。/近距離にいる１体が高確率で黄金化する。","7500",,,"60","TRUE","0","POW,M_ATK","4500","SD1036","1","ONE","FALSE","ENEMY","TRUE","TRUE","TRUE"
"A4654","魔射缶：金の精霊","封入された魔法を起動する。/使うとなくなる。/黄金化している対象者は体力を回復する。/黄金化状態は回復されない。","7500",,,"280","TRUE","0","POW,M_ATK","4500","SD1036","1","ONE","FALSE","PARTY","TRUE","TRUE","TRUE"
"A4655","魔射缶：不死鳥","封入された魔法を起動する。/使うとなくなる。/対象者が炎上状態にある場合、体力を完全回復する。/炎上状態でない場合は何も起こらない。","7500",,,"300","TRUE","0","POW,M_ATK","4500","SD1014","1","ONE","FALSE","PARTY","TRUE","TRUE","TRUE"
"A4656","魔射缶：火をつけろ～","封入された魔法を起動する。/使うとなくなる。/近距離にいる対象を高確率で炎上させる。","7500",,,"60","TRUE","0","POW,M_ATK","4500","SD1028","1","ONE","FALSE","PARTY","TRUE","TRUE","TRUE"
"A4657","魔射缶：精神分析","封入された魔法を起動する。/使うとなくなる。/対象者の発狂を回復する。","7500",,,"72","TRUE","0","POW,M_ATK","4500","SD1032","1","ONE","FALSE","PARTY","TRUE","TRUE","TRUE"
"A4658","魔射缶：竹堤","封入された魔法を起動する。/使うとなくなる。/効果範囲内全員の防御力を上昇する。","7500",,,"170","TRUE","0","POW,M_ATK","4500","SD1014","1","IN_AREA","FALSE","PARTY","TRUE","TRUE","TRUE"
"A4659","魔射缶：堤防","封入された魔法を起動する。/使うとなくなる。/効果範囲内全員の水耐性を上昇する。","7500",,,"170","TRUE","0","POW,M_ATK","4500","SD1023","1","IN_AREA","FALSE","PARTY","TRUE","TRUE","TRUE"
"A4660","魔射缶：オキナ・ザ・バンブー・カッター","封入された魔法を起動する。/使うとなくなる。/近距離の対象に斬撃属性ダメージ。/対象が木化している場合は１0倍の威力になる。","7500",,,"72","TRUE","0","POW,M_ATK","4500","SD1019","1","ONE","FALSE","ENEMY","TRUE","TRUE","TRUE"
"A4661","魔射缶：砂塵","封入された魔法を起動する。/使うとなくなる。/効果範囲内全員の回避率を上昇する。","7500",,,"280","TRUE","0","POW,M_ATK","4500","SD1015","1","IN_AREA","FALSE","PARTY","TRUE","TRUE","TRUE"
"A4662","魔射缶：もしかして私たち！？","封入された魔法を起動する。/使うとなくなる。/対象と術者の精神力を入れ替える。/双方ともに正気度にダメージを受ける。/術者と対象者が男性と女性の場合、男性側は精神力が全快して元気になる。/","7500",,,"175","TRUE","0","POW,M_ATK","4500","SD1033","1","ONE","FALSE","PARTY","TRUE","TRUE","TRUE"
"A4663","魔射缶：狂火","封入された魔法を起動する。/使うとなくなる。/効果範囲内全員の正気度にダメージ。","7500",,,"175","TRUE","0","POW,M_ATK","4500","SD1033","1","IN_AREA","FALSE","ENEMY","FALSE","TRUE","FALSE"
"A4664","魔射缶：狂乱の渦","封入された魔法を起動する。/使うとなくなる。/敵味方全員の減っている正気度の平均値だけ、全員がダメージを受ける。","7500",,,"9999","TRUE","0","POW,M_ATK","4500","SD1033","1","ONE","FALSE","ENEMY","FALSE","TRUE","FALSE"
"A4665","魔射缶：エンチャント斬撃","封入された魔法を起動する。/使うとなくなる。/術者が装備している武器の攻撃属性を変化する。/元の攻撃属性は消える。","7500",,,"0","TRUE","0","POW,M_ATK","4500","SD1040","1","ONE","FALSE","PARTY","FALSE","TRUE","FALSE"
"A4666","魔射缶：エンチャント刺突","封入された魔法を起動する。/使うとなくなる。/術者が装備している武器の攻撃属性を変化する。/元の攻撃属性は消える。","7500",,,"0","TRUE","0","POW,M_ATK","4500","SD1040","1","ONE","FALSE","PARTY","FALSE","TRUE","FALSE"
"A4667","魔射缶：エンチャント衝撃","封入された魔法を起動する。/使うとなくなる。/術者が装備している武器の攻撃属性を変化する。/元の攻撃属性は消える。","7500",,,"0","TRUE","0","POW,M_ATK","4500","SD1040","1","ONE","FALSE","PARTY","FALSE","TRUE","FALSE"
"A4668","魔射缶：柳葉","封入された魔法を起動する。/使うとなくなる。/効果範囲全体に風属性ダメージ。","7500",,,"275","TRUE","0","POW,M_ATK","4500","SD1038","1","IN_AREA","FALSE","ENEMY","FALSE","TRUE","FALSE"
